round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,last_activation,losses,lr,optimizer
100,153.7069017564928,0.14864864945411682,0.4692054559321453,0.7619048,<function relu at 0x7f0df1f93bf8>,4,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,133.7318613207018,0.14864864945411682,0.0005792728625237942,1.0,<function elu at 0x7f0df1f939d8>,7,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
200,29.62740538571332,0.14864864945411682,0.002032251542827691,1.0,<function elu at 0x7f0df1f939d8>,5,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,94.79262171564875,0.14864864945411682,0.024768092425628788,1.0,<function relu at 0x7f0df1f93bf8>,4,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,107.78072285007786,0.14864864945411682,0.021476946105914458,1.0,<function elu at 0x7f0df1f939d8>,9,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,202.45912768389726,0.14864864945411682,0.004105348455985742,1.0,<function relu at 0x7f0df1f93bf8>,9,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,209.5187466595624,0.14864864945411682,0.0039384360445962685,1.0,<function relu at 0x7f0df1f93bf8>,9,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,218.21157166764542,0.14864864945411682,0.008050166103500199,1.0,<function relu at 0x7f0df1f93bf8>,2,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
100,96.01428366996147,0.14864864945411682,0.022674508345690333,1.0,<function relu at 0x7f0df1f93bf8>,8,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,233.5765985024942,0.14864864945411682,0.04505069971284164,1.0,<function elu at 0x7f0df1f939d8>,6,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
100,19.336779362446553,0.13513512909412384,0.07203574106097221,1.0,<function relu at 0x7f0df1f93bf8>,7,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
200,77.37446016878695,0.14864864945411682,0.27708402417954947,0.9047619,<function relu at 0x7f0df1f93bf8>,8,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
100,195.14424081750818,0.14864864945411682,0.009331929613139101,1.0,<function relu at 0x7f0df1f93bf8>,5,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,110.2728413762273,0.14864864945411682,0.05064504121297172,1.0,<function relu at 0x7f0df1f93bf8>,5,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,148.5036807704616,0.14864864945411682,0.0620704914576241,1.0,<function relu at 0x7f0df1f93bf8>,9,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,63.01476844581398,0.14864864945411682,0.043454148351364505,1.0,<function elu at 0x7f0df1f939d8>,3,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
200,132.04062338133116,0.1621621549129486,0.01967246210066757,1.0,<function elu at 0x7f0df1f939d8>,5,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
100,116.4421982378573,0.14864864945411682,0.07880484529804173,1.0,<function relu at 0x7f0df1f93bf8>,3,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
200,82.1044500711802,0.14864864945411682,0.008396728363420283,1.0,<function elu at 0x7f0df1f939d8>,9,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
200,204.32381253629117,0.14864864945411682,0.011330060494531478,1.0,<function relu at 0x7f0df1f93bf8>,9,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,263.7760859309016,0.14864864945411682,0.0014985874190426244,1.0,<function relu at 0x7f0df1f93bf8>,4,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,72.43903464239997,0.14864864945411682,0.012727049800256887,1.0,<function relu at 0x7f0df1f93bf8>,7,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
100,246.31149766251846,0.14864864945411682,0.0005109904344256696,1.0,<function elu at 0x7f0df1f939d8>,7,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,34.44280248074918,0.14864864945411682,0.2725843404020582,0.85714287,<function elu at 0x7f0df1f939d8>,9,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
100,6.161724683400747,0.5675675868988037,0.31541997761953444,0.9047619,<function relu at 0x7f0df1f93bf8>,8,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,103.83263876631453,0.14864864945411682,0.0016459770616171184,1.0,<function elu at 0x7f0df1f939d8>,5,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,61.00417451600771,0.14864864945411682,0.08462324525628771,1.0,<function relu at 0x7f0df1f93bf8>,6,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
200,8.161494045644194,0.2702702581882477,0.035100168315693736,1.0,<function elu at 0x7f0df1f939d8>,7,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,164.91989073882232,0.14864864945411682,0.011444806919566222,1.0,<function relu at 0x7f0df1f93bf8>,9,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
200,498.92389472755224,0.14864864945411682,1.6841516122748886e-05,1.0,<function relu at 0x7f0df1f93bf8>,5,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
100,223.38773160367398,0.14864864945411682,0.00199321614361127,1.0,<function relu at 0x7f0df1f93bf8>,8,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,341.8787573737067,0.14864864945411682,0.004432495842619956,1.0,<function relu at 0x7f0df1f93bf8>,2,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,142.05390588977488,0.14864864945411682,0.004221443617487759,1.0,<function elu at 0x7f0df1f939d8>,2,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
