round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,last_activation,losses,lr,optimizer
100,7.503951884604789,0.7027027010917664,0.39083478103081387,0.88235295,<function elu at 0x7f0df1f939d8>,8,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
200,26.227707566441715,0.6216216087341309,0.06720536782043329,0.98039216,<function relu at 0x7f0df1f93bf8>,9,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,24.601200603452703,0.6756756901741028,0.13476563460233806,0.9411765,<function elu at 0x7f0df1f939d8>,4,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,6.013010572742772,0.6486486196517944,0.10673914206962959,0.98039216,<function elu at 0x7f0df1f939d8>,8,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
200,30.079200229129277,0.662162184715271,0.020468055430397977,1.0,<function relu at 0x7f0df1f93bf8>,8,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,11.369235823923628,0.6891891956329346,0.049309770789798625,0.98039216,<function elu at 0x7f0df1f939d8>,3,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,14.711892202093795,0.6756756901741028,0.20172516174395294,0.9117647,<function relu at 0x7f0df1f93bf8>,9,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,19.469334157737524,0.6351351141929626,0.08865460514447049,0.9607843,<function relu at 0x7f0df1f93bf8>,6,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,19.963293313987034,0.6351351141929626,0.06837065399076891,0.98039216,<function relu at 0x7f0df1f93bf8>,4,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
200,40.2387046765575,0.6756756901741028,0.011004236297554653,1.0,<function relu at 0x7f0df1f93bf8>,2,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,19.754799559309674,0.6486486196517944,0.07411416904720039,0.9705882,<function relu at 0x7f0df1f93bf8>,7,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,6.148775152257971,0.6756756901741028,0.09622808918356895,0.9607843,<function elu at 0x7f0df1f939d8>,6,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
100,18.758871980615563,0.6756756901741028,0.059537180011188066,0.9607843,<function relu at 0x7f0df1f93bf8>,6,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,5.026319792141786,0.6216216087341309,0.4592613086980932,0.8333333,<function relu at 0x7f0df1f93bf8>,9,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
200,21.91574218778594,0.6756756901741028,0.021945499226487798,0.99019605,<function elu at 0x7f0df1f939d8>,4,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,8.969679616593027,0.6891891956329346,0.2108507928548052,0.9019608,<function relu at 0x7f0df1f93bf8>,9,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,25.715492671181966,0.6081081032752991,0.009211383698217184,1.0,<function elu at 0x7f0df1f939d8>,2,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,8.683047436379098,0.662162184715271,0.20287761592543593,0.89215684,<function elu at 0x7f0df1f939d8>,8,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
200,22.617092660955482,0.6486486196517944,0.12621976362840417,0.95098037,<function elu at 0x7f0df1f939d8>,7,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,23.007399485312057,0.662162184715271,0.19304362064940506,0.9117647,<function relu at 0x7f0df1f93bf8>,5,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,14.083671886956958,0.6216216087341309,0.050320865098482874,1.0,<function relu at 0x7f0df1f93bf8>,3,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
100,16.925745315282196,0.6756756901741028,0.02020109518419803,0.99019605,<function elu at 0x7f0df1f939d8>,3,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,18.248299755076726,0.7027027010917664,0.011630892611811574,0.99019605,<function elu at 0x7f0df1f939d8>,2,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,6.620326177493946,0.662162184715271,0.2716409538817756,0.9117647,<function elu at 0x7f0df1f939d8>,6,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
100,11.48399552139076,0.6756756901741028,0.01946406522834235,0.99019605,<function elu at 0x7f0df1f939d8>,9,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,9.533284127629608,0.7027027010917664,0.08753840829314037,0.98039216,<function elu at 0x7f0df1f939d8>,3,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,9.360940333959219,0.45945945382118225,0.20599595950368574,0.95098037,<function relu at 0x7f0df1f93bf8>,6,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
200,14.483252216029811,0.6756756901741028,0.08880451737957842,0.9705882,<function relu at 0x7f0df1f93bf8>,6,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
100,34.28743845854316,0.662162184715271,0.017143154327082837,1.0,<function relu at 0x7f0df1f93bf8>,5,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Nadam'>
100,4.104159022905072,0.6351351141929626,0.6928106977386015,0.75490195,<function relu at 0x7f0df1f93bf8>,2,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
200,14.34406319611908,0.6756756901741028,0.13085139847862667,0.9607843,<function relu at 0x7f0df1f93bf8>,5,0.2,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,23.03000526462455,0.662162184715271,0.05218423205827977,0.9705882,<function relu at 0x7f0df1f93bf8>,6,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,11.403402664134706,0.6756756901741028,0.3072137091452639,0.89215684,<function relu at 0x7f0df1f93bf8>,3,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
200,4.419104158878326,0.662162184715271,0.34026845632230535,0.89215684,<function elu at 0x7f0df1f939d8>,9,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
100,6.307431183956765,0.6756756901741028,0.34546072934480276,0.8627451,<function relu at 0x7f0df1f93bf8>,6,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
100,15.72357827908284,0.6486486196517944,0.028868245031095714,1.0,<function relu at 0x7f0df1f93bf8>,6,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,14.255638408101714,0.6756756901741028,0.21511537965981167,0.9117647,<function relu at 0x7f0df1f93bf8>,3,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
100,18.221860801903436,0.6756756901741028,0.14876717643150894,0.9607843,<function relu at 0x7f0df1f93bf8>,2,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
