round_epochs,val_loss,val_accuracy,loss,accuracy,activation,batch_size,dropout,epochs,last_activation,losses,lr,optimizer
200,31.877968492816795,0.6756756901741028,0.002716978784355382,1.0,<function relu at 0x7f0df1f93bf8>,3,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
200,17.54636517863302,0.6756756901741028,0.01864544432320593,0.9930556,<function elu at 0x7f0df1f939d8>,4,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
200,23.6680323842953,0.6891891956329346,0.04133205990913385,0.9930556,<function relu at 0x7f0df1f93bf8>,5,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
200,14.094672821663522,0.662162184715271,0.09775935311108697,0.9652778,<function elu at 0x7f0df1f939d8>,9,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
100,34.856394853625915,0.6756756901741028,0.016388432535672084,0.9930556,<function relu at 0x7f0df1f93bf8>,2,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,27.908705556714857,0.7027027010917664,0.0030348302105790252,1.0,<function elu at 0x7f0df1f939d8>,5,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,11.782633137058568,0.6891891956329346,0.1620098480489105,0.9375,<function elu at 0x7f0df1f939d8>,8,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
200,21.559142383369238,0.6891891956329346,0.16371690984375675,0.9652778,<function elu at 0x7f0df1f939d8>,9,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,56.899767795243,0.6756756901741028,0.007725816907394527,1.0,<function relu at 0x7f0df1f93bf8>,2,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,23.067274506027633,0.6891891956329346,0.008894290996799725,0.9930556,<function elu at 0x7f0df1f939d8>,9,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,21.879561392987288,0.5675675868988037,0.015977801082764625,1.0,<function relu at 0x7f0df1f93bf8>,5,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,28.93842919343985,0.6756756901741028,0.018364767341791082,0.9930556,<function elu at 0x7f0df1f939d8>,4,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,5.405474092207245,0.7297297120094299,0.8858326225373376,0.7777778,<function elu at 0x7f0df1f939d8>,7,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
100,21.121086690397682,0.6081081032752991,0.1167960423284487,0.9444444,<function relu at 0x7f0df1f93bf8>,5,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,33.99520109325513,0.6756756901741028,0.039112939480091834,0.9861111,<function relu at 0x7f0df1f93bf8>,2,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,39.46618087914873,0.6756756901741028,0.04590453798802288,0.9861111,<function relu at 0x7f0df1f93bf8>,2,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,18.66330516658848,0.662162184715271,0.08672743818291166,0.9722222,<function elu at 0x7f0df1f939d8>,5,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
200,31.68824070853156,0.6756756901741028,0.006143852461610816,1.0,<function relu at 0x7f0df1f93bf8>,7,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,28.528508729655144,0.6891891956329346,0.03279427841437513,0.9861111,<function relu at 0x7f0df1f93bf8>,3,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,20.94566486937032,0.6216216087341309,0.06190436103295416,0.9861111,<function relu at 0x7f0df1f93bf8>,3,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
100,21.00307781350408,0.6756756901741028,0.07051460689484128,0.9652778,<function relu at 0x7f0df1f93bf8>,2,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Adam'>
200,15.21853018753432,0.662162184715271,0.10267716700370026,0.9513889,<function relu at 0x7f0df1f93bf8>,6,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Adam'>
100,27.363758437804865,0.6756756901741028,0.043486831877536616,0.9861111,<function relu at 0x7f0df1f93bf8>,2,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,40.87818087136598,0.6756756901741028,0.025017875880144414,0.9861111,<function relu at 0x7f0df1f93bf8>,5,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
100,9.359954238743395,0.7027027010917664,0.6546807325341635,0.8611111,<function elu at 0x7f0df1f939d8>,7,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
100,15.172384871421633,0.6891891956329346,0.12593667971529116,0.9375,<function elu at 0x7f0df1f939d8>,4,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
100,5.693283474123156,0.7702702879905701,1.8016018765047193,0.6944444,<function relu at 0x7f0df1f93bf8>,9,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Adam'>
100,17.765753423845446,0.662162184715271,0.2411862710962918,0.9236111,<function elu at 0x7f0df1f939d8>,6,0.4,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
200,12.358057357169486,0.6351351141929626,0.019052000181141518,1.0,<function elu at 0x7f0df1f939d8>,8,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
200,27.272244820723664,0.662162184715271,0.007670630687034909,1.0,<function relu at 0x7f0df1f93bf8>,7,0.1,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Adam'>
100,19.15563065296895,0.7027027010917664,0.01195878673250513,1.0,<function elu at 0x7f0df1f939d8>,6,0.0,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
100,29.85330326194238,0.6756756901741028,0.06412954259036018,0.9652778,<function relu at 0x7f0df1f93bf8>,5,0.2,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
200,18.928458345902932,0.6351351141929626,0.0246607626271107,0.9861111,<function elu at 0x7f0df1f939d8>,6,0.30000000000000004,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.23000000000000004,<class 'keras.optimizers.Nadam'>
200,47.21173858642626,0.662162184715271,0.016643077955329717,1.0,<function relu at 0x7f0df1f93bf8>,4,0.4,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,54.1787408405649,0.6756756901741028,0.00041338708393799385,1.0,<function relu at 0x7f0df1f93bf8>,3,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.41000000000000003,<class 'keras.optimizers.Adam'>
100,16.955410088236267,0.6216216087341309,0.06770750074007816,0.9652778,<function elu at 0x7f0df1f939d8>,5,0.1,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.14,<class 'keras.optimizers.Nadam'>
100,34.104206916448234,0.662162184715271,0.0269706843204555,0.9861111,<function relu at 0x7f0df1f93bf8>,7,0.30000000000000004,100,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.32,<class 'keras.optimizers.Nadam'>
200,16.310388882934113,0.6351351141929626,0.04611131278978261,0.9722222,<function elu at 0x7f0df1f939d8>,3,0.0,200,<function sigmoid at 0x7f0df1f93d08>,<function binary_crossentropy at 0x7f0df2045b70>,0.05,<class 'keras.optimizers.Nadam'>
